대분류,중분류,불만유형,지역,건수
의류·섬유신변용품,옷감·실,품질(물품/용역),서울특별시,52
의류·섬유신변용품,옷감·실,품질(물품/용역),세종특별자치시,1
의류·섬유신변용품,옷감·실,품질(물품/용역),울산광역시,2
의류·섬유신변용품,옷감·실,품질(물품/용역),인천광역시,10
의류·섬유신변용품,옷감·실,품질(물품/용역),전라남도,7
의류·섬유신변용품,옷감·실,품질(물품/용역),전북특별자치도,4
의류·섬유신변용품,옷감·실,품질(물품/용역),제주특별자치도,2
의류·섬유신변용품,옷감·실,품질(물품/용역),충청남도,4
의류·섬유신변용품,옷감·실,품질(물품/용역),충청북도,5
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,경기도,15
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,경상남도,2
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,광주광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,대구광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,대전광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,서울특별시,6
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,인천광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,충청남도,1
의류·섬유신변용품,의류·섬유신변용품대여,AS불만,충청북도,2
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,경기도,20
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,경상남도,4
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,경상북도,2
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,광주광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,대구광역시,3
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,대전광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,부산광역시,3
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,서울특별시,12
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,세종특별자치시,1
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,울산광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,인천광역시,5
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,전라남도,3
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,전북특별자치도,3
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,제주특별자치도,1
의류·섬유신변용품,의류·섬유신변용품대여,가격.요금,충청남도,1
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,경기도,10
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,경상남도,2
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,광주광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,대전광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,부산광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,서울특별시,10
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,전북특별자치도,3
의류·섬유신변용품,의류·섬유신변용품대여,거래관행,충청남도,3
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),강원도,11
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),경기도,169
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),경상남도,8
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),경상북도,11
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),광주광역시,10
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),대구광역시,13
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),대전광역시,12
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),부산광역시,16
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),서울특별시,79
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),세종특별자치시,5
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),울산광역시,5
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),인천광역시,21
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),전라남도,10
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),전북특별자치도,7
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),제주특별자치도,2
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),충청남도,25
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),충청북도,15
의류·섬유신변용품,의류·섬유신변용품대여,계약불이행(불완전이행),해외 및 기타,1
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,강원도,12
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,경기도,405
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,경상남도,35
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,경상북도,27
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,광주광역시,17
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,대구광역시,42
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,대전광역시,33
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,미상,1
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,부산광역시,43
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,서울특별시,328
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,세종특별자치시,4
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,울산광역시,17
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,인천광역시,72
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,전라남도,12
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,전북특별자치도,29
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,제주특별자치도,14
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,충청남도,22
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,충청북도,13
의류·섬유신변용품,의류·섬유신변용품대여,계약해제.해지/위약금,해외 및 기타,8
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,경기도,38
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,경상남도,3
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,경상북도,5
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,광주광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,대구광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,대전광역시,3
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,부산광역시,8
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,서울특별시,28
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,세종특별자치시,3
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,울산광역시,6
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,인천광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,전라남도,2
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,전북특별자치도,2
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,제주특별자치도,2
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,충청남도,3
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,충청북도,4
의류·섬유신변용품,의류·섬유신변용품대여,단순문의.상담,해외 및 기타,3
의류·섬유신변용품,의류·섬유신변용품대여,무능력자계약,강원도,1
의류·섬유신변용품,의류·섬유신변용품대여,미상,경기도,2
의류·섬유신변용품,의류·섬유신변용품대여,미상,경상남도,2
의류·섬유신변용품,의류·섬유신변용품대여,미상,대구광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,미상,미상,1
의류·섬유신변용품,의류·섬유신변용품대여,미상,서울특별시,4
의류·섬유신변용품,의류·섬유신변용품대여,법.제도,대구광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,법.제도,인천광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,부당채권추심,경기도,2
의류·섬유신변용품,의류·섬유신변용품대여,부당채권추심,전북특별자치도,1
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,강원도,4
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,경기도,20
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,경상남도,4
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,광주광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,대구광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,대전광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,부산광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,서울특별시,37
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,세종특별자치시,1
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,울산광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,인천광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,전북특별자치도,2
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,제주특별자치도,1
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,충청남도,3
의류·섬유신변용품,의류·섬유신변용품대여,부당행위,충청북도,2
의류·섬유신변용품,의류·섬유신변용품대여,안전(제품/시설),경기도,4
의류·섬유신변용품,의류·섬유신변용품대여,안전(제품/시설),대전광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,안전(제품/시설),서울특별시,2
의류·섬유신변용품,의류·섬유신변용품대여,약관,경기도,5
의류·섬유신변용품,의류·섬유신변용품대여,약관,경상남도,1
의류·섬유신변용품,의류·섬유신변용품대여,약관,대구광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,약관,대전광역시,3
의류·섬유신변용품,의류·섬유신변용품대여,약관,서울특별시,13
의류·섬유신변용품,의류·섬유신변용품대여,약관,인천광역시,2
의류·섬유신변용품,의류·섬유신변용품대여,약관,전라남도,1
의류·섬유신변용품,의류·섬유신변용품대여,약관,충청남도,7
의류·섬유신변용품,의류·섬유신변용품대여,약관,충청북도,2
의류·섬유신변용품,의류·섬유신변용품대여,이자.수수료,경기도,2
의류·섬유신변용품,의류·섬유신변용품대여,이자.수수료,광주광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,이자.수수료,대구광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,이자.수수료,서울특별시,1
의류·섬유신변용품,의류·섬유신변용품대여,이자.수수료,충청남도,1
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,강원도,5
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,경기도,139
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,경상남도,8
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,경상북도,9
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,광주광역시,13
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,대구광역시,10
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,대전광역시,9
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,부산광역시,14
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,서울특별시,71
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,세종특별자치시,3
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,울산광역시,8
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,인천광역시,23
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,전라남도,6
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,전북특별자치도,14
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,제주특별자치도,7
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,충청남도,20
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,충청북도,4
의류·섬유신변용품,의류·섬유신변용품대여,청약철회,해외 및 기타,2
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,강원도,1
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,경기도,7
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,광주광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,대구광역시,1
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,서울특별시,9
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,세종특별자치시,1
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,인천광역시,3
의류·섬유신변용품,의류·섬유신변용품대여,표시.광고,충청북도,1
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),강원도,7
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),경기도,103
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),경상남도,7
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),경상북도,10
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),광주광역시,11
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),대구광역시,15
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),대전광역시,15
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),부산광역시,18
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),서울특별시,84
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),세종특별자치시,2
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),울산광역시,4
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),인천광역시,20
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),전라남도,8
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),전북특별자치도,10
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),제주특별자치도,2
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),충청남도,15
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),충청북도,6
의류·섬유신변용품,의류·섬유신변용품대여,품질(물품/용역),해외 및 기타,5
의류·섬유신변용품,침구류,AS불만,강원도,6
의류·섬유신변용품,침구류,AS불만,경기도,124
의류·섬유신변용품,침구류,AS불만,경상남도,27
의류·섬유신변용품,침구류,AS불만,경상북도,24
의류·섬유신변용품,침구류,AS불만,광주광역시,13
의류·섬유신변용품,침구류,AS불만,대구광역시,22
의류·섬유신변용품,침구류,AS불만,대전광역시,19
의류·섬유신변용품,침구류,AS불만,부산광역시,29
의류·섬유신변용품,침구류,AS불만,서울특별시,70
의류·섬유신변용품,침구류,AS불만,세종특별자치시,2
의류·섬유신변용품,침구류,AS불만,울산광역시,7
의류·섬유신변용품,침구류,AS불만,인천광역시,15
의류·섬유신변용품,침구류,AS불만,전라남도,11
의류·섬유신변용품,침구류,AS불만,전북특별자치도,13
의류·섬유신변용품,침구류,AS불만,제주특별자치도,8
의류·섬유신변용품,침구류,AS불만,충청남도,24
의류·섬유신변용품,침구류,AS불만,충청북도,17
의류·섬유신변용품,침구류,AS불만,해외 및 기타,3
의류·섬유신변용품,침구류,가격.요금,강원도,2
의류·섬유신변용품,침구류,가격.요금,경기도,44
의류·섬유신변용품,침구류,가격.요금,경상남도,10
의류·섬유신변용품,침구류,가격.요금,경상북도,1
의류·섬유신변용품,침구류,가격.요금,광주광역시,6
의류·섬유신변용품,침구류,가격.요금,대구광역시,8
의류·섬유신변용품,침구류,가격.요금,대전광역시,6
의류·섬유신변용품,침구류,가격.요금,부산광역시,13
의류·섬유신변용품,침구류,가격.요금,서울특별시,38
의류·섬유신변용품,침구류,가격.요금,울산광역시,2
의류·섬유신변용품,침구류,가격.요금,인천광역시,5
의류·섬유신변용품,침구류,가격.요금,전라남도,2
의류·섬유신변용품,침구류,가격.요금,전북특별자치도,9
의류·섬유신변용품,침구류,가격.요금,제주특별자치도,7
의류·섬유신변용품,침구류,가격.요금,충청남도,9
의류·섬유신변용품,침구류,가격.요금,충청북도,5
의류·섬유신변용품,침구류,가격.요금,해외 및 기타,1
의류·섬유신변용품,침구류,거래관행,강원도,2
의류·섬유신변용품,침구류,거래관행,경기도,20
의류·섬유신변용품,침구류,거래관행,경상남도,5
의류·섬유신변용품,침구류,거래관행,경상북도,8
의류·섬유신변용품,침구류,거래관행,광주광역시,3
의류·섬유신변용품,침구류,거래관행,대구광역시,4
의류·섬유신변용품,침구류,거래관행,대전광역시,1
의류·섬유신변용품,침구류,거래관행,부산광역시,5
의류·섬유신변용품,침구류,거래관행,서울특별시,19
의류·섬유신변용품,침구류,거래관행,세종특별자치시,1
의류·섬유신변용품,침구류,거래관행,울산광역시,1
의류·섬유신변용품,침구류,거래관행,인천광역시,5
의류·섬유신변용품,침구류,거래관행,전라남도,2
의류·섬유신변용품,침구류,거래관행,전북특별자치도,5
의류·섬유신변용품,침구류,거래관행,충청남도,8
의류·섬유신변용품,침구류,거래관행,충청북도,6
의류·섬유신변용품,침구류,거래관행,해외 및 기타,2
의류·섬유신변용품,침구류,계약불이행(불완전이행),강원도,32
의류·섬유신변용품,침구류,계약불이행(불완전이행),경기도,357
의류·섬유신변용품,침구류,계약불이행(불완전이행),경상남도,67
의류·섬유신변용품,침구류,계약불이행(불완전이행),경상북도,43
의류·섬유신변용품,침구류,계약불이행(불완전이행),광주광역시,24
의류·섬유신변용품,침구류,계약불이행(불완전이행),대구광역시,50
의류·섬유신변용품,침구류,계약불이행(불완전이행),대전광역시,43
의류·섬유신변용품,침구류,계약불이행(불완전이행),부산광역시,65
의류·섬유신변용품,침구류,계약불이행(불완전이행),서울특별시,228
의류·섬유신변용품,침구류,계약불이행(불완전이행),세종특별자치시,10
의류·섬유신변용품,침구류,계약불이행(불완전이행),울산광역시,17
의류·섬유신변용품,침구류,계약불이행(불완전이행),인천광역시,64
의류·섬유신변용품,침구류,계약불이행(불완전이행),전라남도,27
의류·섬유신변용품,침구류,계약불이행(불완전이행),전북특별자치도,34
의류·섬유신변용품,침구류,계약불이행(불완전이행),제주특별자치도,11
의류·섬유신변용품,침구류,계약불이행(불완전이행),충청남도,58
의류·섬유신변용품,침구류,계약불이행(불완전이행),충청북도,23
의류·섬유신변용품,침구류,계약불이행(불완전이행),해외 및 기타,3
의류·섬유신변용품,침구류,계약해제.해지/위약금,강원도,36
의류·섬유신변용품,침구류,계약해제.해지/위약금,경기도,324
의류·섬유신변용품,침구류,계약해제.해지/위약금,경상남도,88
의류·섬유신변용품,침구류,계약해제.해지/위약금,경상북도,56
의류·섬유신변용품,침구류,계약해제.해지/위약금,광주광역시,27
의류·섬유신변용품,침구류,계약해제.해지/위약금,대구광역시,83
의류·섬유신변용품,침구류,계약해제.해지/위약금,대전광역시,24
의류·섬유신변용품,침구류,계약해제.해지/위약금,부산광역시,87
의류·섬유신변용품,침구류,계약해제.해지/위약금,서울특별시,171
의류·섬유신변용품,침구류,계약해제.해지/위약금,세종특별자치시,3
의류·섬유신변용품,침구류,계약해제.해지/위약금,울산광역시,18
의류·섬유신변용품,침구류,계약해제.해지/위약금,인천광역시,61
의류·섬유신변용품,침구류,계약해제.해지/위약금,전라남도,26
의류·섬유신변용품,침구류,계약해제.해지/위약금,전북특별자치도,17
의류·섬유신변용품,침구류,계약해제.해지/위약금,제주특별자치도,6
의류·섬유신변용품,침구류,계약해제.해지/위약금,충청남도,29
의류·섬유신변용품,침구류,계약해제.해지/위약금,충청북도,22
의류·섬유신변용품,침구류,계약해제.해지/위약금,해외 및 기타,9
의류·섬유신변용품,침구류,단순문의.상담,강원도,3
의류·섬유신변용품,침구류,단순문의.상담,경기도,103
의류·섬유신변용품,침구류,단순문의.상담,경상남도,12
의류·섬유신변용품,침구류,단순문의.상담,경상북도,9
의류·섬유신변용품,침구류,단순문의.상담,광주광역시,12
의류·섬유신변용품,침구류,단순문의.상담,대구광역시,15
의류·섬유신변용품,침구류,단순문의.상담,대전광역시,16
의류·섬유신변용품,침구류,단순문의.상담,미상,1
의류·섬유신변용품,침구류,단순문의.상담,부산광역시,27
의류·섬유신변용품,침구류,단순문의.상담,서울특별시,101
의류·섬유신변용품,침구류,단순문의.상담,세종특별자치시,1
의류·섬유신변용품,침구류,단순문의.상담,울산광역시,4
의류·섬유신변용품,침구류,단순문의.상담,인천광역시,24
의류·섬유신변용품,침구류,단순문의.상담,전라남도,12
의류·섬유신변용품,침구류,단순문의.상담,전북특별자치도,7
의류·섬유신변용품,침구류,단순문의.상담,제주특별자치도,3
의류·섬유신변용품,침구류,단순문의.상담,충청남도,20
의류·섬유신변용품,침구류,단순문의.상담,충청북도,9
의류·섬유신변용품,침구류,단순문의.상담,해외 및 기타,7
의류·섬유신변용품,침구류,무능력자계약,경상북도,1
의류·섬유신변용품,침구류,무능력자계약,전라남도,1
의류·섬유신변용품,침구류,미상,경기도,12
의류·섬유신변용품,침구류,미상,경상남도,1
의류·섬유신변용품,침구류,미상,광주광역시,1
의류·섬유신변용품,침구류,미상,대구광역시,1
의류·섬유신변용품,침구류,미상,미상,4
의류·섬유신변용품,침구류,미상,부산광역시,2
의류·섬유신변용품,침구류,미상,서울특별시,4
의류·섬유신변용품,침구류,미상,울산광역시,1
의류·섬유신변용품,침구류,미상,인천광역시,2
의류·섬유신변용품,침구류,미상,전북특별자치도,1
의류·섬유신변용품,침구류,미상,제주특별자치도,1
의류·섬유신변용품,침구류,미상,충청북도,1
의류·섬유신변용품,침구류,법.제도,경기도,4
의류·섬유신변용품,침구류,법.제도,대구광역시,1
의류·섬유신변용품,침구류,법.제도,서울특별시,6
의류·섬유신변용품,침구류,법.제도,전북특별자치도,1
의류·섬유신변용품,침구류,부당채권추심,경기도,1
의류·섬유신변용품,침구류,부당채권추심,대구광역시,1
의류·섬유신변용품,침구류,부당채권추심,서울특별시,1
의류·섬유신변용품,침구류,부당행위,강원도,3
의류·섬유신변용품,침구류,부당행위,경기도,73
의류·섬유신변용품,침구류,부당행위,경상남도,6
의류·섬유신변용품,침구류,부당행위,경상북도,5
의류·섬유신변용품,침구류,부당행위,광주광역시,5
의류·섬유신변용품,침구류,부당행위,대구광역시,9
의류·섬유신변용품,침구류,부당행위,대전광역시,6
의류·섬유신변용품,침구류,부당행위,미상,1
의류·섬유신변용품,침구류,부당행위,부산광역시,11
의류·섬유신변용품,침구류,부당행위,서울특별시,48
의류·섬유신변용품,침구류,부당행위,세종특별자치시,4
의류·섬유신변용품,침구류,부당행위,울산광역시,1
의류·섬유신변용품,침구류,부당행위,인천광역시,19
의류·섬유신변용품,침구류,부당행위,전라남도,7
의류·섬유신변용품,침구류,부당행위,전북특별자치도,7
의류·섬유신변용품,침구류,부당행위,충청남도,11
의류·섬유신변용품,침구류,부당행위,충청북도,5
의류·섬유신변용품,침구류,부당행위,해외 및 기타,2
의류·섬유신변용품,침구류,안전(제품/시설),강원도,2
의류·섬유신변용품,침구류,안전(제품/시설),경기도,50
의류·섬유신변용품,침구류,안전(제품/시설),경상남도,7
의류·섬유신변용품,침구류,안전(제품/시설),경상북도,4
의류·섬유신변용품,침구류,안전(제품/시설),광주광역시,5
의류·섬유신변용품,침구류,안전(제품/시설),대구광역시,6
의류·섬유신변용품,침구류,안전(제품/시설),대전광역시,15
의류·섬유신변용품,침구류,안전(제품/시설),미상,2
의류·섬유신변용품,침구류,안전(제품/시설),부산광역시,10
의류·섬유신변용품,침구류,안전(제품/시설),서울특별시,35
의류·섬유신변용품,침구류,안전(제품/시설),세종특별자치시,2
의류·섬유신변용품,침구류,안전(제품/시설),울산광역시,6
의류·섬유신변용품,침구류,안전(제품/시설),인천광역시,6
의류·섬유신변용품,침구류,안전(제품/시설),전라남도,2
의류·섬유신변용품,침구류,안전(제품/시설),전북특별자치도,6
의류·섬유신변용품,침구류,안전(제품/시설),제주특별자치도,3
의류·섬유신변용품,침구류,안전(제품/시설),충청남도,15
의류·섬유신변용품,침구류,안전(제품/시설),충청북도,10
의류·섬유신변용품,침구류,안전(제품/시설),해외 및 기타,1
의류·섬유신변용품,침구류,약관,경기도,5
의류·섬유신변용품,침구류,약관,경상남도,2
의류·섬유신변용품,침구류,약관,경상북도,1
의류·섬유신변용품,침구류,약관,광주광역시,1
의류·섬유신변용품,침구류,약관,대전광역시,8
의류·섬유신변용품,침구류,약관,부산광역시,1
의류·섬유신변용품,침구류,약관,서울특별시,9
의류·섬유신변용품,침구류,약관,세종특별자치시,4
의류·섬유신변용품,침구류,약관,인천광역시,1
의류·섬유신변용품,침구류,약관,전라남도,1
의류·섬유신변용품,침구류,약관,충청남도,17
의류·섬유신변용품,침구류,약관,충청북도,4
의류·섬유신변용품,침구류,이자.수수료,경기도,7
의류·섬유신변용품,침구류,이자.수수료,광주광역시,1
의류·섬유신변용품,침구류,이자.수수료,서울특별시,2
의류·섬유신변용품,침구류,이자.수수료,세종특별자치시,1
의류·섬유신변용품,침구류,이자.수수료,인천광역시,1
의류·섬유신변용품,침구류,이자.수수료,전라남도,1
의류·섬유신변용품,침구류,이자.수수료,충청남도,1
의류·섬유신변용품,침구류,이자.수수료,충청북도,2
의류·섬유신변용품,침구류,청약철회,강원도,25
의류·섬유신변용품,침구류,청약철회,경기도,449
의류·섬유신변용품,침구류,청약철회,경상남도,60
의류·섬유신변용품,침구류,청약철회,경상북도,29
의류·섬유신변용품,침구류,청약철회,광주광역시,29
의류·섬유신변용품,침구류,청약철회,대구광역시,54
의류·섬유신변용품,침구류,청약철회,대전광역시,41
의류·섬유신변용품,침구류,청약철회,부산광역시,65
의류·섬유신변용품,침구류,청약철회,서울특별시,351
의류·섬유신변용품,침구류,청약철회,세종특별자치시,7
의류·섬유신변용품,침구류,청약철회,울산광역시,19
의류·섬유신변용품,침구류,청약철회,인천광역시,72
의류·섬유신변용품,침구류,청약철회,전라남도,33
의류·섬유신변용품,침구류,청약철회,전북특별자치도,38
의류·섬유신변용품,침구류,청약철회,제주특별자치도,17
의류·섬유신변용품,침구류,청약철회,충청남도,46
의류·섬유신변용품,침구류,청약철회,충청북도,25
의류·섬유신변용품,침구류,청약철회,해외 및 기타,2
의류·섬유신변용품,침구류,표시.광고,강원도,4
의류·섬유신변용품,침구류,표시.광고,경기도,104
의류·섬유신변용품,침구류,표시.광고,경상남도,15
의류·섬유신변용품,침구류,표시.광고,경상북도,14
의류·섬유신변용품,침구류,표시.광고,광주광역시,7
의류·섬유신변용품,침구류,표시.광고,대구광역시,5
의류·섬유신변용품,침구류,표시.광고,대전광역시,6
의류·섬유신변용품,침구류,표시.광고,부산광역시,12
의류·섬유신변용품,침구류,표시.광고,서울특별시,81
의류·섬유신변용품,침구류,표시.광고,세종특별자치시,2
의류·섬유신변용품,침구류,표시.광고,울산광역시,4
의류·섬유신변용품,침구류,표시.광고,인천광역시,11
의류·섬유신변용품,침구류,표시.광고,전라남도,9
의류·섬유신변용품,침구류,표시.광고,전북특별자치도,9
의류·섬유신변용품,침구류,표시.광고,제주특별자치도,1
의류·섬유신변용품,침구류,표시.광고,충청남도,11
의류·섬유신변용품,침구류,표시.광고,충청북도,6
의류·섬유신변용품,침구류,표시.광고,해외 및 기타,1
의류·섬유신변용품,침구류,품질(물품/용역),강원도,67
의류·섬유신변용품,침구류,품질(물품/용역),경기도,1092
의류·섬유신변용품,침구류,품질(물품/용역),경상남도,168
의류·섬유신변용품,침구류,품질(물품/용역),경상북도,95
의류·섬유신변용품,침구류,품질(물품/용역),광주광역시,86
의류·섬유신변용품,침구류,품질(물품/용역),대구광역시,154
의류·섬유신변용품,침구류,품질(물품/용역),대전광역시,96
의류·섬유신변용품,침구류,품질(물품/용역),미상,3
의류·섬유신변용품,침구류,품질(물품/용역),부산광역시,196
의류·섬유신변용품,침구류,품질(물품/용역),서울특별시,713
의류·섬유신변용품,침구류,품질(물품/용역),세종특별자치시,29
의류·섬유신변용품,침구류,품질(물품/용역),울산광역시,55
