월,대분류,중분류,불만유형,채널,건수
2025-07,토지·건물·설비,방재·방범설비,약관,기타(오프라인 등),1
2025-07,토지·건물·설비,보일러·온수기설비,AS불만,기타(오프라인 등),20
2025-07,토지·건물·설비,보일러·온수기설비,가격.요금,기타(오프라인 등),6
2025-07,토지·건물·설비,보일러·온수기설비,거래관행,기타(오프라인 등),1
2025-07,토지·건물·설비,보일러·온수기설비,계약불이행(불완전이행),기타(오프라인 등),7
2025-07,토지·건물·설비,보일러·온수기설비,계약불이행(불완전이행),온라인,1
2025-07,토지·건물·설비,보일러·온수기설비,계약해제.해지/위약금,기타(오프라인 등),5
2025-07,토지·건물·설비,보일러·온수기설비,단순문의.상담,기타(오프라인 등),7
2025-07,토지·건물·설비,보일러·온수기설비,미상,기타(오프라인 등),1
2025-07,토지·건물·설비,보일러·온수기설비,부당행위,기타(오프라인 등),6
2025-07,토지·건물·설비,보일러·온수기설비,안전(제품/시설),온라인,2
2025-07,토지·건물·설비,보일러·온수기설비,이자.수수료,기타(오프라인 등),1
2025-07,토지·건물·설비,보일러·온수기설비,청약철회,기타(오프라인 등),2
2025-07,토지·건물·설비,보일러·온수기설비,품질(물품/용역),기타(오프라인 등),27
2025-07,토지·건물·설비,보일러·온수기설비,품질(물품/용역),온라인,3
2025-07,토지·건물·설비,부동산임대차·중개,AS불만,기타(오프라인 등),7
2025-07,토지·건물·설비,부동산임대차·중개,가격.요금,기타(오프라인 등),5
2025-07,토지·건물·설비,부동산임대차·중개,거래관행,기타(오프라인 등),7
2025-07,토지·건물·설비,부동산임대차·중개,계약불이행(불완전이행),기타(오프라인 등),33
2025-07,토지·건물·설비,부동산임대차·중개,계약불이행(불완전이행),온라인,1
2025-07,토지·건물·설비,부동산임대차·중개,계약해제.해지/위약금,기타(오프라인 등),78
2025-07,토지·건물·설비,부동산임대차·중개,계약해제.해지/위약금,온라인,3
2025-07,토지·건물·설비,부동산임대차·중개,단순문의.상담,기타(오프라인 등),89
2025-07,토지·건물·설비,부동산임대차·중개,단순문의.상담,온라인,1
2025-07,토지·건물·설비,부동산임대차·중개,미상,기타(오프라인 등),1
2025-07,토지·건물·설비,부동산임대차·중개,법.제도,기타(오프라인 등),10
2025-07,토지·건물·설비,부동산임대차·중개,부당행위,기타(오프라인 등),29
2025-07,토지·건물·설비,부동산임대차·중개,부당행위,온라인,1
2025-07,토지·건물·설비,부동산임대차·중개,안전(제품/시설),기타(오프라인 등),1
2025-07,토지·건물·설비,부동산임대차·중개,약관,기타(오프라인 등),5
2025-07,토지·건물·설비,부동산임대차·중개,약관,온라인,1
2025-07,토지·건물·설비,부동산임대차·중개,이자.수수료,기타(오프라인 등),3
2025-07,토지·건물·설비,부동산임대차·중개,청약철회,기타(오프라인 등),8
2025-07,토지·건물·설비,부동산임대차·중개,청약철회,온라인,1
2025-07,토지·건물·설비,부동산임대차·중개,표시.광고,온라인,1
2025-07,토지·건물·설비,부동산임대차·중개,품질(물품/용역),기타(오프라인 등),22
2025-07,토지·건물·설비,부동산임대차·중개,품질(물품/용역),온라인,3
2025-07,토지·건물·설비,옥외장비·설비,AS불만,기타(오프라인 등),10
2025-07,토지·건물·설비,옥외장비·설비,가격.요금,기타(오프라인 등),1
2025-07,토지·건물·설비,옥외장비·설비,계약불이행(불완전이행),기타(오프라인 등),2
2025-07,토지·건물·설비,옥외장비·설비,계약해제.해지/위약금,기타(오프라인 등),3
2025-07,토지·건물·설비,옥외장비·설비,단순문의.상담,기타(오프라인 등),1
2025-07,토지·건물·설비,옥외장비·설비,부당행위,기타(오프라인 등),2
2025-07,토지·건물·설비,옥외장비·설비,안전(제품/시설),기타(오프라인 등),1
2025-07,토지·건물·설비,옥외장비·설비,청약철회,온라인,1
2025-07,토지·건물·설비,옥외장비·설비,품질(물품/용역),기타(오프라인 등),9
2025-07,토지·건물·설비,옥외장비·설비,품질(물품/용역),온라인,1
2025-07,토지·건물·설비,위생설비,AS불만,기타(오프라인 등),33
2025-07,토지·건물·설비,위생설비,AS불만,온라인,4
2025-07,토지·건물·설비,위생설비,가격.요금,기타(오프라인 등),7
2025-07,토지·건물·설비,위생설비,가격.요금,온라인,2
2025-07,토지·건물·설비,위생설비,거래관행,기타(오프라인 등),1
2025-07,토지·건물·설비,위생설비,계약불이행(불완전이행),기타(오프라인 등),14
2025-07,토지·건물·설비,위생설비,계약불이행(불완전이행),온라인,5
2025-07,토지·건물·설비,위생설비,계약해제.해지/위약금,기타(오프라인 등),18
2025-07,토지·건물·설비,위생설비,계약해제.해지/위약금,온라인,4
2025-07,토지·건물·설비,위생설비,단순문의.상담,기타(오프라인 등),12
2025-07,토지·건물·설비,위생설비,미상,기타(오프라인 등),1
2025-07,토지·건물·설비,위생설비,부당행위,기타(오프라인 등),8
2025-07,토지·건물·설비,위생설비,부당행위,온라인,3
2025-07,토지·건물·설비,위생설비,안전(제품/시설),기타(오프라인 등),2
2025-07,토지·건물·설비,위생설비,약관,기타(오프라인 등),1
2025-07,토지·건물·설비,위생설비,청약철회,기타(오프라인 등),5
2025-07,토지·건물·설비,위생설비,청약철회,온라인,2
2025-07,토지·건물·설비,위생설비,표시.광고,기타(오프라인 등),3
2025-07,토지·건물·설비,위생설비,표시.광고,온라인,3
2025-07,토지·건물·설비,위생설비,품질(물품/용역),기타(오프라인 등),25
2025-07,토지·건물·설비,위생설비,품질(물품/용역),온라인,10
2025-07,토지·건물·설비,인테리어설비,AS불만,기타(오프라인 등),62
2025-07,토지·건물·설비,인테리어설비,AS불만,온라인,3
2025-07,토지·건물·설비,인테리어설비,가격.요금,기타(오프라인 등),13
2025-07,토지·건물·설비,인테리어설비,가격.요금,온라인,1
2025-07,토지·건물·설비,인테리어설비,거래관행,기타(오프라인 등),5
2025-07,토지·건물·설비,인테리어설비,계약불이행(불완전이행),기타(오프라인 등),86
2025-07,토지·건물·설비,인테리어설비,계약불이행(불완전이행),온라인,3
2025-07,토지·건물·설비,인테리어설비,계약해제.해지/위약금,기타(오프라인 등),46
2025-07,토지·건물·설비,인테리어설비,계약해제.해지/위약금,온라인,5
2025-07,토지·건물·설비,인테리어설비,단순문의.상담,기타(오프라인 등),24
2025-07,토지·건물·설비,인테리어설비,단순문의.상담,온라인,2
2025-07,토지·건물·설비,인테리어설비,미상,기타(오프라인 등),4
2025-07,토지·건물·설비,인테리어설비,법.제도,기타(오프라인 등),5
2025-07,토지·건물·설비,인테리어설비,부당행위,기타(오프라인 등),20
2025-07,토지·건물·설비,인테리어설비,부당행위,온라인,1
2025-07,토지·건물·설비,인테리어설비,안전(제품/시설),기타(오프라인 등),3
2025-07,토지·건물·설비,인테리어설비,약관,기타(오프라인 등),7
2025-07,토지·건물·설비,인테리어설비,이자.수수료,기타(오프라인 등),1
2025-07,토지·건물·설비,인테리어설비,청약철회,기타(오프라인 등),7
2025-07,토지·건물·설비,인테리어설비,청약철회,온라인,5
2025-07,토지·건물·설비,인테리어설비,표시.광고,온라인,1
2025-07,토지·건물·설비,인테리어설비,품질(물품/용역),기타(오프라인 등),121
2025-07,토지·건물·설비,인테리어설비,품질(물품/용역),온라인,5
2025-07,토지·건물·설비,전기·승강설비,AS불만,기타(오프라인 등),13
2025-07,토지·건물·설비,전기·승강설비,가격.요금,기타(오프라인 등),2
2025-07,토지·건물·설비,전기·승강설비,계약불이행(불완전이행),기타(오프라인 등),18
2025-07,토지·건물·설비,전기·승강설비,계약불이행(불완전이행),온라인,1
2025-07,토지·건물·설비,전기·승강설비,계약해제.해지/위약금,온라인,1
2025-07,토지·건물·설비,전기·승강설비,단순문의.상담,기타(오프라인 등),1
2025-07,토지·건물·설비,전기·승강설비,단순문의.상담,온라인,1
2025-07,토지·건물·설비,전기·승강설비,부당행위,기타(오프라인 등),4
2025-07,토지·건물·설비,전기·승강설비,안전(제품/시설),기타(오프라인 등),1
2025-07,토지·건물·설비,전기·승강설비,표시.광고,기타(오프라인 등),1
2025-07,토지·건물·설비,전기·승강설비,품질(물품/용역),기타(오프라인 등),3
2025-07,토지·건물·설비,전기·승강설비,품질(물품/용역),온라인,1
2025-07,토지·건물·설비,주거관리설비,AS불만,기타(오프라인 등),8
2025-07,토지·건물·설비,주거관리설비,가격.요금,기타(오프라인 등),2
2025-07,토지·건물·설비,주거관리설비,계약불이행(불완전이행),기타(오프라인 등),2
2025-07,토지·건물·설비,주거관리설비,계약불이행(불완전이행),온라인,2
2025-07,토지·건물·설비,주거관리설비,단순문의.상담,기타(오프라인 등),3
2025-07,토지·건물·설비,주거관리설비,법.제도,기타(오프라인 등),1
2025-07,토지·건물·설비,주거관리설비,부당행위,기타(오프라인 등),3
2025-07,토지·건물·설비,주거관리설비,품질(물품/용역),기타(오프라인 등),6
2025-07,토지·건물·설비,주택·건물,AS불만,기타(오프라인 등),45
2025-07,토지·건물·설비,주택·건물,가격.요금,기타(오프라인 등),8
2025-07,토지·건물·설비,주택·건물,가격.요금,온라인,1
2025-07,토지·건물·설비,주택·건물,거래관행,기타(오프라인 등),3
2025-07,토지·건물·설비,주택·건물,계약불이행(불완전이행),기타(오프라인 등),131
2025-07,토지·건물·설비,주택·건물,계약불이행(불완전이행),온라인,2
2025-07,토지·건물·설비,주택·건물,계약해제.해지/위약금,기타(오프라인 등),95
2025-07,토지·건물·설비,주택·건물,계약해제.해지/위약금,온라인,1
2025-07,토지·건물·설비,주택·건물,단순문의.상담,기타(오프라인 등),43
2025-07,토지·건물·설비,주택·건물,부당행위,기타(오프라인 등),136
2025-07,토지·건물·설비,주택·건물,부당행위,온라인,1
2025-07,토지·건물·설비,주택·건물,안전(제품/시설),기타(오프라인 등),6
2025-07,토지·건물·설비,주택·건물,약관,기타(오프라인 등),2
2025-07,토지·건물·설비,주택·건물,이자.수수료,기타(오프라인 등),3
2025-07,토지·건물·설비,주택·건물,청약철회,기타(오프라인 등),17
2025-07,토지·건물·설비,주택·건물,청약철회,온라인,1
2025-07,토지·건물·설비,주택·건물,표시.광고,기타(오프라인 등),4
2025-07,토지·건물·설비,주택·건물,품질(물품/용역),기타(오프라인 등),60
2025-07,토지·건물·설비,주택·건물,품질(물품/용역),온라인,1
2025-07,토지·건물·설비,토지설비,가격.요금,기타(오프라인 등),1
2025-07,토지·건물·설비,토지설비,거래관행,기타(오프라인 등),1
2025-07,토지·건물·설비,토지설비,계약불이행(불완전이행),기타(오프라인 등),2
2025-07,토지·건물·설비,토지설비,계약불이행(불완전이행),온라인,2
2025-07,토지·건물·설비,토지설비,계약해제.해지/위약금,기타(오프라인 등),12
2025-07,토지·건물·설비,토지설비,계약해제.해지/위약금,온라인,1
2025-07,토지·건물·설비,토지설비,단순문의.상담,기타(오프라인 등),1
2025-07,토지·건물·설비,토지설비,법.제도,기타(오프라인 등),1
2025-07,토지·건물·설비,토지설비,부당채권추심,기타(오프라인 등),1
2025-07,토지·건물·설비,토지설비,부당행위,기타(오프라인 등),1
2025-07,토지·건물·설비,토지설비,품질(물품/용역),기타(오프라인 등),1
2025-08,가구,가구리폼·수리업,계약불이행(불완전이행),기타(오프라인 등),1
2025-08,가구,가구리폼·수리업,계약해제.해지/위약금,기타(오프라인 등),3
2025-08,가구,가구리폼·수리업,단순문의.상담,온라인,1
2025-08,가구,가구리폼·수리업,부당행위,기타(오프라인 등),1
2025-08,가구,가구리폼·수리업,품질(물품/용역),기타(오프라인 등),2
2025-08,가구,기타가구,AS불만,기타(오프라인 등),2
2025-08,가구,기타가구,AS불만,온라인,6
2025-08,가구,기타가구,가격.요금,기타(오프라인 등),1
2025-08,가구,기타가구,가격.요금,온라인,4
2025-08,가구,기타가구,거래관행,온라인,2
2025-08,가구,기타가구,계약불이행(불완전이행),기타(오프라인 등),16
2025-08,가구,기타가구,계약불이행(불완전이행),온라인,17
2025-08,가구,기타가구,계약해제.해지/위약금,기타(오프라인 등),42
2025-08,가구,기타가구,계약해제.해지/위약금,온라인,18
2025-08,가구,기타가구,단순문의.상담,기타(오프라인 등),12
2025-08,가구,기타가구,단순문의.상담,온라인,5
2025-08,가구,기타가구,부당행위,기타(오프라인 등),1
2025-08,가구,기타가구,부당행위,온라인,4
2025-08,가구,기타가구,안전(제품/시설),기타(오프라인 등),1
2025-08,가구,기타가구,약관,온라인,1
2025-08,가구,기타가구,이자.수수료,기타(오프라인 등),1
2025-08,가구,기타가구,청약철회,기타(오프라인 등),11
2025-08,가구,기타가구,청약철회,온라인,9
2025-08,가구,기타가구,표시.광고,온라인,3
2025-08,가구,기타가구,품질(물품/용역),기타(오프라인 등),19
2025-08,가구,기타가구,품질(물품/용역),온라인,45
2025-08,가구,세트가구류,AS불만,기타(오프라인 등),4
2025-08,가구,세트가구류,AS불만,온라인,1
2025-08,가구,세트가구류,거래관행,기타(오프라인 등),2
2025-08,가구,세트가구류,계약불이행(불완전이행),기타(오프라인 등),6
2025-08,가구,세트가구류,계약불이행(불완전이행),온라인,2
2025-08,가구,세트가구류,계약해제.해지/위약금,기타(오프라인 등),19
2025-08,가구,세트가구류,계약해제.해지/위약금,온라인,6
2025-08,가구,세트가구류,단순문의.상담,기타(오프라인 등),1
2025-08,가구,세트가구류,부당행위,기타(오프라인 등),2
2025-08,가구,세트가구류,부당행위,온라인,2
2025-08,가구,세트가구류,청약철회,기타(오프라인 등),6
2025-08,가구,세트가구류,청약철회,온라인,3
2025-08,가구,세트가구류,표시.광고,기타(오프라인 등),1
2025-08,가구,세트가구류,표시.광고,온라인,3
2025-08,가구,세트가구류,품질(물품/용역),기타(오프라인 등),18
2025-08,가구,세트가구류,품질(물품/용역),온라인,6
2025-08,가구,의자류,AS불만,기타(오프라인 등),18
2025-08,가구,의자류,AS불만,온라인,13
2025-08,가구,의자류,가격.요금,기타(오프라인 등),1
2025-08,가구,의자류,가격.요금,온라인,2
2025-08,가구,의자류,거래관행,온라인,1
2025-08,가구,의자류,계약불이행(불완전이행),기타(오프라인 등),13
2025-08,가구,의자류,계약불이행(불완전이행),온라인,20
2025-08,가구,의자류,계약해제.해지/위약금,기타(오프라인 등),32
2025-08,가구,의자류,계약해제.해지/위약금,온라인,8
2025-08,가구,의자류,단순문의.상담,기타(오프라인 등),7
2025-08,가구,의자류,단순문의.상담,온라인,6
2025-08,가구,의자류,미상,기타(오프라인 등),3
2025-08,가구,의자류,미상,온라인,3
2025-08,가구,의자류,법.제도,기타(오프라인 등),1
2025-08,가구,의자류,부당행위,기타(오프라인 등),1
2025-08,가구,의자류,부당행위,온라인,5
2025-08,가구,의자류,안전(제품/시설),기타(오프라인 등),3
2025-08,가구,의자류,안전(제품/시설),온라인,4
2025-08,가구,의자류,약관,기타(오프라인 등),1
2025-08,가구,의자류,약관,온라인,1
2025-08,가구,의자류,이자.수수료,온라인,3
2025-08,가구,의자류,청약철회,기타(오프라인 등),10
2025-08,가구,의자류,청약철회,온라인,14
2025-08,가구,의자류,표시.광고,기타(오프라인 등),1
2025-08,가구,의자류,표시.광고,온라인,7
2025-08,가구,의자류,품질(물품/용역),기타(오프라인 등),49
2025-08,가구,의자류,품질(물품/용역),온라인,58
2025-08,가구,장롱류,AS불만,기타(오프라인 등),4
2025-08,가구,장롱류,AS불만,온라인,4
2025-08,가구,장롱류,가격.요금,온라인,1
2025-08,가구,장롱류,계약불이행(불완전이행),기타(오프라인 등),1
2025-08,가구,장롱류,계약불이행(불완전이행),온라인,10
2025-08,가구,장롱류,계약해제.해지/위약금,기타(오프라인 등),7
2025-08,가구,장롱류,계약해제.해지/위약금,온라인,10
2025-08,가구,장롱류,단순문의.상담,기타(오프라인 등),1
2025-08,가구,장롱류,단순문의.상담,온라인,1
2025-08,가구,장롱류,미상,기타(오프라인 등),1
2025-08,가구,장롱류,부당행위,기타(오프라인 등),3
2025-08,가구,장롱류,부당행위,온라인,2
2025-08,가구,장롱류,약관,온라인,1
2025-08,가구,장롱류,청약철회,기타(오프라인 등),3
2025-08,가구,장롱류,청약철회,온라인,18
2025-08,가구,장롱류,품질(물품/용역),기타(오프라인 등),10
2025-08,가구,장롱류,품질(물품/용역),온라인,29
2025-08,가구,책상·테이블류,AS불만,기타(오프라인 등),5
2025-08,가구,책상·테이블류,AS불만,온라인,2
2025-08,가구,책상·테이블류,가격.요금,온라인,2
2025-08,가구,책상·테이블류,거래관행,기타(오프라인 등),1
2025-08,가구,책상·테이블류,계약불이행(불완전이행),기타(오프라인 등),15
2025-08,가구,책상·테이블류,계약불이행(불완전이행),온라인,18
2025-08,가구,책상·테이블류,계약해제.해지/위약금,기타(오프라인 등),13
2025-08,가구,책상·테이블류,계약해제.해지/위약금,온라인,12
2025-08,가구,책상·테이블류,단순문의.상담,기타(오프라인 등),1
2025-08,가구,책상·테이블류,단순문의.상담,온라인,2
2025-08,가구,책상·테이블류,미상,기타(오프라인 등),2
2025-08,가구,책상·테이블류,부당행위,기타(오프라인 등),4
2025-08,가구,책상·테이블류,부당행위,온라인,3
2025-08,가구,책상·테이블류,안전(제품/시설),기타(오프라인 등),1
2025-08,가구,책상·테이블류,안전(제품/시설),온라인,1
2025-08,가구,책상·테이블류,청약철회,기타(오프라인 등),9
2025-08,가구,책상·테이블류,청약철회,온라인,15
2025-08,가구,책상·테이블류,표시.광고,온라인,2
2025-08,가구,책상·테이블류,품질(물품/용역),기타(오프라인 등),23
2025-08,가구,책상·테이블류,품질(물품/용역),온라인,21
2025-08,가구,침대류,AS불만,기타(오프라인 등),9
2025-08,가구,침대류,AS불만,온라인,5
2025-08,가구,침대류,가격.요금,기타(오프라인 등),5
2025-08,가구,침대류,가격.요금,온라인,1
2025-08,가구,침대류,계약불이행(불완전이행),기타(오프라인 등),21
2025-08,가구,침대류,계약불이행(불완전이행),온라인,17
2025-08,가구,침대류,계약해제.해지/위약금,기타(오프라인 등),39
2025-08,가구,침대류,계약해제.해지/위약금,온라인,12
2025-08,가구,침대류,단순문의.상담,기타(오프라인 등),11
2025-08,가구,침대류,단순문의.상담,온라인,5
2025-08,가구,침대류,미상,기타(오프라인 등),3
2025-08,가구,침대류,미상,온라인,1
2025-08,가구,침대류,법.제도,기타(오프라인 등),1
2025-08,가구,침대류,부당행위,기타(오프라인 등),12
2025-08,가구,침대류,부당행위,온라인,5
2025-08,가구,침대류,안전(제품/시설),기타(오프라인 등),3
2025-08,가구,침대류,안전(제품/시설),온라인,3
2025-08,가구,침대류,약관,기타(오프라인 등),4
2025-08,가구,침대류,이자.수수료,기타(오프라인 등),1
2025-08,가구,침대류,청약철회,기타(오프라인 등),17
2025-08,가구,침대류,청약철회,온라인,18
2025-08,가구,침대류,표시.광고,기타(오프라인 등),1
2025-08,가구,침대류,표시.광고,온라인,4
2025-08,가구,침대류,품질(물품/용역),기타(오프라인 등),47
2025-08,가구,침대류,품질(물품/용역),온라인,38
2025-08,가사용품,가사장비품,AS불만,기타(오프라인 등),8
2025-08,가사용품,가사장비품,AS불만,온라인,6
2025-08,가사용품,가사장비품,가격.요금,기타(오프라인 등),1
2025-08,가사용품,가사장비품,가격.요금,온라인,1
2025-08,가사용품,가사장비품,거래관행,온라인,1
2025-08,가사용품,가사장비품,계약불이행(불완전이행),기타(오프라인 등),4
2025-08,가사용품,가사장비품,계약불이행(불완전이행),온라인,13
2025-08,가사용품,가사장비품,계약해제.해지/위약금,기타(오프라인 등),6
2025-08,가사용품,가사장비품,계약해제.해지/위약금,온라인,5
2025-08,가사용품,가사장비품,단순문의.상담,기타(오프라인 등),2
2025-08,가사용품,가사장비품,단순문의.상담,온라인,6
2025-08,가사용품,가사장비품,미상,기타(오프라인 등),3
2025-08,가사용품,가사장비품,미상,온라인,9
2025-08,가사용품,가사장비품,법.제도,온라인,1
2025-08,가사용품,가사장비품,부당행위,기타(오프라인 등),5
2025-08,가사용품,가사장비품,부당행위,온라인,4
2025-08,가사용품,가사장비품,안전(제품/시설),기타(오프라인 등),2
2025-08,가사용품,가사장비품,안전(제품/시설),온라인,2
2025-08,가사용품,가사장비품,약관,온라인,1
2025-08,가사용품,가사장비품,청약철회,기타(오프라인 등),4
2025-08,가사용품,가사장비품,청약철회,온라인,15
2025-08,가사용품,가사장비품,표시.광고,온라인,2
2025-08,가사용품,가사장비품,품질(물품/용역),기타(오프라인 등),21
2025-08,가사용품,가사장비품,품질(물품/용역),온라인,19
2025-08,가사용품,가정용공구,계약불이행(불완전이행),온라인,3
2025-08,가사용품,가정용공구,계약해제.해지/위약금,기타(오프라인 등),3
2025-08,가사용품,가정용공구,계약해제.해지/위약금,온라인,4
2025-08,가사용품,가정용공구,단순문의.상담,온라인,1
2025-08,가사용품,가정용공구,미상,온라인,1
2025-08,가사용품,가정용공구,부당행위,온라인,1
2025-08,가사용품,가정용공구,청약철회,온라인,4
2025-08,가사용품,가정용공구,품질(물품/용역),기타(오프라인 등),6
2025-08,가사용품,가정용공구,품질(물품/용역),온라인,9
2025-08,가사용품,공조·냉난방기기,AS불만,기타(오프라인 등),377
2025-08,가사용품,공조·냉난방기기,AS불만,온라인,128
2025-08,가사용품,공조·냉난방기기,가격.요금,기타(오프라인 등),30
2025-08,가사용품,공조·냉난방기기,가격.요금,온라인,11
2025-08,가사용품,공조·냉난방기기,거래관행,기타(오프라인 등),7
2025-08,가사용품,공조·냉난방기기,거래관행,온라인,7
2025-08,가사용품,공조·냉난방기기,계약불이행(불완전이행),기타(오프라인 등),81
2025-08,가사용품,공조·냉난방기기,계약불이행(불완전이행),온라인,53
2025-08,가사용품,공조·냉난방기기,계약해제.해지/위약금,기타(오프라인 등),76
2025-08,가사용품,공조·냉난방기기,계약해제.해지/위약금,온라인,42
2025-08,가사용품,공조·냉난방기기,단순문의.상담,기타(오프라인 등),61
2025-08,가사용품,공조·냉난방기기,단순문의.상담,온라인,20
2025-08,가사용품,공조·냉난방기기,무능력자계약,온라인,1
2025-08,가사용품,공조·냉난방기기,미상,기타(오프라인 등),60
2025-08,가사용품,공조·냉난방기기,미상,온라인,42
2025-08,가사용품,공조·냉난방기기,법.제도,기타(오프라인 등),1
2025-08,가사용품,공조·냉난방기기,법.제도,온라인,1
2025-08,가사용품,공조·냉난방기기,부당채권추심,기타(오프라인 등),2
2025-08,가사용품,공조·냉난방기기,부당행위,기타(오프라인 등),59
2025-08,가사용품,공조·냉난방기기,부당행위,온라인,27
2025-08,가사용품,공조·냉난방기기,안전(제품/시설),기타(오프라인 등),24
2025-08,가사용품,공조·냉난방기기,안전(제품/시설),온라인,7
2025-08,가사용품,공조·냉난방기기,약관,기타(오프라인 등),4
2025-08,가사용품,공조·냉난방기기,약관,온라인,3
2025-08,가사용품,공조·냉난방기기,이자.수수료,기타(오프라인 등),3
2025-08,가사용품,공조·냉난방기기,이자.수수료,온라인,1
2025-08,가사용품,공조·냉난방기기,청약철회,기타(오프라인 등),23
2025-08,가사용품,공조·냉난방기기,청약철회,온라인,46
2025-08,가사용품,공조·냉난방기기,표시.광고,기타(오프라인 등),2
2025-08,가사용품,공조·냉난방기기,표시.광고,온라인,15
2025-08,가사용품,공조·냉난방기기,품질(물품/용역),기타(오프라인 등),327
2025-08,가사용품,공조·냉난방기기,품질(물품/용역),온라인,190
2025-08,가사용품,기타가사용품,AS불만,기타(오프라인 등),4
2025-08,가사용품,기타가사용품,AS불만,온라인,4
2025-08,가사용품,기타가사용품,계약불이행(불완전이행),기타(오프라인 등),2
2025-08,가사용품,기타가사용품,계약불이행(불완전이행),온라인,10
2025-08,가사용품,기타가사용품,계약해제.해지/위약금,기타(오프라인 등),7
2025-08,가사용품,기타가사용품,계약해제.해지/위약금,온라인,5
2025-08,가사용품,기타가사용품,단순문의.상담,기타(오프라인 등),4
2025-08,가사용품,기타가사용품,미상,기타(오프라인 등),2
2025-08,가사용품,기타가사용품,미상,온라인,4
2025-08,가사용품,기타가사용품,부당행위,기타(오프라인 등),2
2025-08,가사용품,기타가사용품,부당행위,온라인,4
2025-08,가사용품,기타가사용품,이자.수수료,온라인,1
2025-08,가사용품,기타가사용품,청약철회,기타(오프라인 등),2
2025-08,가사용품,기타가사용품,청약철회,온라인,8
2025-08,가사용품,기타가사용품,표시.광고,기타(오프라인 등),1
2025-08,가사용품,기타가사용품,표시.광고,온라인,4
2025-08,가사용품,기타가사용품,품질(물품/용역),기타(오프라인 등),8
2025-08,가사용품,기타가사용품,품질(물품/용역),온라인,16
2025-08,가사용품,세정제·탈취제류,가격.요금,기타(오프라인 등),1
2025-08,가사용품,세정제·탈취제류,계약불이행(불완전이행),기타(오프라인 등),2
2025-08,가사용품,세정제·탈취제류,계약불이행(불완전이행),온라인,5
2025-08,가사용품,세정제·탈취제류,계약해제.해지/위약금,기타(오프라인 등),5
2025-08,가사용품,세정제·탈취제류,계약해제.해지/위약금,온라인,1
2025-08,가사용품,세정제·탈취제류,단순문의.상담,기타(오프라인 등),1
2025-08,가사용품,세정제·탈취제류,단순문의.상담,온라인,1
2025-08,가사용품,세정제·탈취제류,부당행위,기타(오프라인 등),2
2025-08,가사용품,세정제·탈취제류,부당행위,온라인,2
2025-08,가사용품,세정제·탈취제류,안전(제품/시설),기타(오프라인 등),2
2025-08,가사용품,세정제·탈취제류,안전(제품/시설),온라인,1
2025-08,가사용품,세정제·탈취제류,약관,기타(오프라인 등),1
2025-08,가사용품,세정제·탈취제류,이자.수수료,온라인,1
2025-08,가사용품,세정제·탈취제류,청약철회,기타(오프라인 등),3
2025-08,가사용품,세정제·탈취제류,청약철회,온라인,3
2025-08,가사용품,세정제·탈취제류,표시.광고,기타(오프라인 등),2
2025-08,가사용품,세정제·탈취제류,표시.광고,온라인,2
2025-08,가사용품,세정제·탈취제류,품질(물품/용역),기타(오프라인 등),8
2025-08,가사용품,세정제·탈취제류,품질(물품/용역),온라인,7
2025-08,가사용품,재봉·세탁·청소용품,AS불만,기타(오프라인 등),96
2025-08,가사용품,재봉·세탁·청소용품,AS불만,온라인,47
2025-08,가사용품,재봉·세탁·청소용품,가격.요금,기타(오프라인 등),3
2025-08,가사용품,재봉·세탁·청소용품,가격.요금,온라인,4
2025-08,가사용품,재봉·세탁·청소용품,거래관행,기타(오프라인 등),2
2025-08,가사용품,재봉·세탁·청소용품,거래관행,온라인,1
2025-08,가사용품,재봉·세탁·청소용품,계약불이행(불완전이행),기타(오프라인 등),12
2025-08,가사용품,재봉·세탁·청소용품,계약불이행(불완전이행),온라인,22
2025-08,가사용품,재봉·세탁·청소용품,계약해제.해지/위약금,기타(오프라인 등),35
2025-08,가사용품,재봉·세탁·청소용품,계약해제.해지/위약금,온라인,19
2025-08,가사용품,재봉·세탁·청소용품,단순문의.상담,기타(오프라인 등),20
2025-08,가사용품,재봉·세탁·청소용품,단순문의.상담,온라인,3
2025-08,가사용품,재봉·세탁·청소용품,미상,기타(오프라인 등),9
2025-08,가사용품,재봉·세탁·청소용품,미상,온라인,14
2025-08,가사용품,재봉·세탁·청소용품,부당행위,기타(오프라인 등),9
2025-08,가사용품,재봉·세탁·청소용품,부당행위,온라인,16
2025-08,가사용품,재봉·세탁·청소용품,안전(제품/시설),기타(오프라인 등),4
2025-08,가사용품,재봉·세탁·청소용품,안전(제품/시설),온라인,1
2025-08,가사용품,재봉·세탁·청소용품,약관,기타(오프라인 등),1
2025-08,가사용품,재봉·세탁·청소용품,이자.수수료,온라인,1
2025-08,가사용품,재봉·세탁·청소용품,청약철회,기타(오프라인 등),18
2025-08,가사용품,재봉·세탁·청소용품,청약철회,온라인,23
2025-08,가사용품,재봉·세탁·청소용품,표시.광고,기타(오프라인 등),2
2025-08,가사용품,재봉·세탁·청소용품,표시.광고,온라인,5
2025-08,가사용품,재봉·세탁·청소용품,품질(물품/용역),기타(오프라인 등),104
2025-08,가사용품,재봉·세탁·청소용품,품질(물품/용역),온라인,58
2025-08,가사용품,조명기기,AS불만,기타(오프라인 등),5
2025-08,가사용품,조명기기,AS불만,온라인,2
